order_id,customer_id,customer_segment,order_date,region,category,product,quantity,price,discount,total_sales
32529,6846,consumer,2023-02-23,usa,fashion,jacket,5,47.09,0.28,235.45000000000002
33519,8274,consumer,2023-02-23,asia,accessories,watch,3,176.56,0.26,529.6800000000001
45190,5496,corporate,2023-02-23,usa,accessories,belt,5,136.8,0.01,684.0
49977,9829,consumer,2023-02-24,middle east,fashion,jeans,3,23.6,0.15,70.80000000000001
3362,6810,home_office,2023-02-24,europe,accessories,bag,1,264.42,0.05,264.42
43911,2269,home_office,2023-02-24,asia,accessories,belt,2,110.76,0.18,221.52
34614,8971,consumer,2023-02-24,europe,electronics,phone,2,1503.02,0.13,3006.04
28412,1215,home_office,2023-02-24,europe,accessories,watch,2,174.91,0.02,349.82
16038,4400,home_office,2023-02-24,asia,fashion,jeans,5,22.02,0.23,110.1
28863,5979,corporate,2023-02-24,usa,electronics,phone,4,1775.65,0.15,7102.6
9736,6919,home_office,2023-02-24,asia,accessories,bag,4,46.56,0.12,186.24
30507,1789,consumer,2023-02-24,asia,fashion,jacket,2,153.69,0.04,307.38
45492,1458,consumer,2023-02-24,asia,fashion,shoes,5,69.54,0.21,347.70000000000005
40648,3350,corporate,2023-02-24,usa,electronics,phone,4,369.57,0.0,1478.28
24208,9622,home_office,2023-02-24,europe,fashion,jacket,2,166.36,0.05,332.72
43197,3192,home_office,2023-02-24,europe,accessories,belt,2,153.38,0.13,306.76
20642,5626,consumer,2023-02-24,europe,fashion,jeans,3,51.64,0.23,154.92000000000002
40161,7421,home_office,2023-02-24,europe,fashion,jacket,1,43.79,0.05,43.79
10864,9314,consumer,2023-02-24,usa,accessories,watch,3,246.16,0.07,738.48
32231,5342,corporate,2023-02-24,asia,fashion,shirt,2,199.6,0.25,399.2
1699,5586,consumer,2023-02-24,middle east,electronics,tablet,3,1962.52,0.03,5887.5599999999995
3186,5792,home_office,2023-02-24,asia,fashion,jeans,4,174.01,0.05,696.04
28186,4731,consumer,2023-02-24,usa,accessories,watch,1,201.9,0.2,201.9
35562,6543,corporate,2023-02-24,usa,electronics,headphones,3,1037.59,0.12,3112.7699999999995
16211,7612,consumer,2023-02-24,usa,electronics,laptop,5,1939.81,0.14,9699.05
7056,9983,corporate,2023-02-24,middle east,accessories,belt,3,215.06,0.24,645.1800000000001
19659,3305,home_office,2023-02-24,middle east,accessories,belt,2,282.11,0.19,564.22
23613,5820,consumer,2023-02-24,asia,accessories,bag,3,42.16,0.17,126.47999999999999
17614,1316,home_office,2023-02-24,asia,fashion,shoes,4,104.13,0.07,416.52
37401,1607,home_office,2023-02-24,middle east,fashion,jacket,1,118.64,0.15,118.64
30987,8956,home_office,2023-02-24,usa,fashion,shirt,3,111.59,0.3,334.77
9523,4072,home_office,2023-02-24,middle east,accessories,bag,1,289.27,0.07,289.27
10035,3382,home_office,2023-02-24,middle east,accessories,belt,2,242.27,0.29,484.54
31910,2439,home_office,2023-02-24,middle east,accessories,bag,1,233.45,0.18,233.45
13432,3898,corporate,2023-02-24,europe,accessories,bag,4,136.12,0.01,544.48
17294,4657,corporate,2023-02-24,middle east,accessories,bag,3,203.33,0.18,609.99
34369,7757,home_office,2023-02-24,asia,fashion,jacket,4,184.61,0.19,738.44
20110,6156,home_office,2023-02-24,usa,accessories,bag,5,265.4,0.3,1327.0
7750,3003,corporate,2023-02-25,usa,accessories,bag,3,245.36,0.1,736.08
33028,3257,corporate,2023-02-25,europe,accessories,watch,5,255.03,0.11,1275.15
40669,5023,home_office,2023-02-25,usa,electronics,headphones,4,1222.39,0.09,4889.56
43672,2209,home_office,2023-02-25,middle east,fashion,jeans,3,47.02,0.02,141.06
8291,8234,home_office,2023-02-25,europe,accessories,watch,4,240.22,0.02,960.88
13162,2838,home_office,2023-02-25,usa,fashion,jacket,4,114.67,0.25,458.68
26532,4607,home_office,2023-02-25,middle east,fashion,jeans,3,161.86,0.27,485.58000000000004
33101,7610,home_office,2023-02-25,europe,accessories,watch,2,273.78,0.07,547.56
7772,4360,home_office,2023-02-25,usa,accessories,watch,2,85.57,0.04,171.14
41676,3923,home_office,2023-02-25,usa,electronics,tablet,3,1486.12,0.14,4458.36
45466,5460,corporate,2023-02-25,usa,electronics,tablet,1,945.67,0.19,945.67
875,3340,corporate,2023-02-25,europe,electronics,headphones,1,484.02,0.28,484.02
4931,2735,home_office,2023-02-25,middle east,electronics,laptop,5,1653.61,0.01,8268.05
44738,3319,corporate,2023-02-25,usa,electronics,headphones,2,601.08,0.16,1202.16
23265,4658,corporate,2023-02-25,usa,fashion,jacket,1,174.14,0.24,174.14
16099,7875,consumer,2023-02-25,middle east,fashion,shoes,1,98.47,0.28,98.47
42191,2242,home_office,2023-02-25,europe,fashion,jeans,5,197.82,0.13,989.0999999999999
49720,5312,home_office,2023-02-25,europe,fashion,jacket,2,94.13,0.14,188.26
46101,6746,corporate,2023-02-25,europe,accessories,watch,2,256.76,0.0,513.52
14050,5185,consumer,2023-02-25,europe,electronics,headphones,1,1172.15,0.05,1172.15
4422,6468,corporate,2023-02-25,europe,accessories,belt,4,112.55,0.08,450.2
11302,4875,corporate,2023-02-25,europe,accessories,bag,5,32.38,0.18,161.9
27228,9919,corporate,2023-02-25,asia,fashion,jeans,2,134.68,0.22,269.36
22383,7373,consumer,2023-02-25,asia,electronics,laptop,5,234.09,0.25,1170.45
6920,6031,corporate,2023-02-25,asia,electronics,tablet,4,606.35,0.19,2425.4
5614,5988,home_office,2023-02-25,asia,fashion,shoes,3,37.52,0.29,112.56
1108,7460,corporate,2023-02-25,usa,fashion,shirt,5,74.04,0.18,370.20000000000005
1077,7016,consumer,2023-02-25,europe,electronics,laptop,1,1370.93,0.21,1370.93
2087,2196,home_office,2023-02-25,asia,electronics,headphones,4,609.44,0.27,2437.76
19969,1575,consumer,2023-02-25,usa,electronics,phone,1,616.18,0.07,616.18
14458,1148,corporate,2023-02-25,middle east,accessories,watch,1,205.06,0.14,205.06
16975,9396,consumer,2023-02-25,usa,electronics,tablet,4,1247.99,0.18,4991.96
32647,7134,corporate,2023-02-25,europe,accessories,bag,1,76.73,0.0,76.73
38313,5567,home_office,2023-02-25,asia,fashion,jeans,1,171.39,0.28,171.39
11730,8048,home_office,2023-02-25,usa,accessories,watch,2,168.21,0.18,336.42
48514,2433,corporate,2023-02-25,asia,fashion,shirt,1,166.97,0.21,166.97
40348,2151,corporate,2023-02-25,asia,electronics,headphones,2,696.88,0.1,1393.76
40466,2463,home_office,2023-02-25,middle east,fashion,jeans,3,151.75,0.21,455.25
31066,2149,corporate,2023-02-25,middle east,fashion,shirt,3,137.92,0.06,413.76
20610,3209,corporate,2023-02-25,europe,accessories,watch,5,46.46,0.13,232.3
19719,2055,corporate,2023-02-25,usa,fashion,shoes,4,138.28,0.22,553.12
30743,6346,home_office,2023-02-25,asia,electronics,laptop,5,1027.22,0.09,5136.1
41950,8392,consumer,2023-02-25,middle east,accessories,bag,1,223.59,0.15,223.59
23712,3339,home_office,2023-02-26,usa,accessories,belt,1,260.32,0.07,260.32
8502,9911,consumer,2023-02-26,europe,electronics,headphones,4,1789.28,0.08,7157.12
44751,5183,home_office,2023-02-26,usa,electronics,headphones,4,1197.25,0.29,4789.0
7016,5389,home_office,2023-02-26,europe,electronics,phone,3,748.22,0.05,2244.66
35587,6030,corporate,2023-02-26,asia,accessories,belt,4,88.07,0.29,352.28
19311,7829,corporate,2023-02-26,europe,fashion,jeans,3,130.29,0.29,390.87
4371,9134,corporate,2023-02-26,usa,accessories,belt,3,99.59,0.28,298.77
15026,9037,corporate,2023-02-26,asia,electronics,laptop,5,1999.04,0.19,9995.2
46576,4133,consumer,2023-02-26,middle east,accessories,belt,3,271.99,0.25,815.97
42694,1809,consumer,2023-02-26,asia,electronics,phone,5,1210.61,0.14,6053.049999999999
45125,7520,consumer,2023-02-26,europe,electronics,laptop,2,383.67,0.21,767.34
5355,7825,corporate,2023-02-26,usa,accessories,bag,4,276.11,0.26,1104.44
37974,9057,corporate,2023-02-26,europe,fashion,shoes,1,39.09,0.02,39.09
25264,3583,consumer,2023-02-26,usa,accessories,bag,2,45.27,0.16,90.54
22363,7516,consumer,2023-02-26,middle east,fashion,shoes,2,178.29,0.13,356.58
11047,7560,consumer,2023-02-26,asia,electronics,laptop,2,1454.77,0.14,2909.54
42404,1491,home_office,2023-02-26,europe,accessories,belt,2,138.97,0.13,277.94
9388,9048,home_office,2023-02-26,middle east,fashion,shirt,5,81.19,0.07,405.95
34842,1686,corporate,2023-02-26,middle east,electronics,laptop,2,1710.93,0.07,3421.86
24407,2261,consumer,2023-02-26,usa,fashion,jeans,3,102.75,0.27,308.25
31411,1652,home_office,2023-02-26,usa,accessories,bag,3,190.33,0.27,570.99
15569,7208,home_office,2023-02-26,usa,fashion,shirt,1,81.49,0.26,81.49
26442,8399,corporate,2023-02-26,usa,electronics,tablet,4,1258.09,0.12,5032.36
6881,9335,consumer,2023-02-26,usa,accessories,belt,3,260.77,0.01,782.31
43364,8229,consumer,2023-02-26,europe,accessories,belt,1,156.17,0.25,156.17
1635,9098,corporate,2023-02-26,asia,accessories,bag,1,247.48,0.24,247.48
47427,8694,home_office,2023-02-26,usa,electronics,tablet,4,1113.41,0.25,4453.64
9948,6502,consumer,2023-02-26,europe,accessories,watch,1,81.13,0.14,81.13
36135,6099,consumer,2023-02-26,middle east,accessories,watch,4,127.1,0.14,508.4
22665,6147,consumer,2023-02-26,usa,electronics,laptop,1,596.43,0.29,596.43
35630,6991,home_office,2023-02-26,middle east,fashion,shoes,1,122.65,0.21,122.65
2206,2430,consumer,2023-02-26,usa,accessories,watch,3,244.08,0.19,732.24
6544,9996,corporate,2023-02-26,europe,fashion,shirt,2,193.7,0.29,387.4
27331,5362,corporate,2023-02-26,asia,electronics,phone,4,1605.37,0.07,6421.48
38669,5304,home_office,2023-02-26,europe,accessories,watch,2,188.46,0.13,376.92
23418,3876,home_office,2023-02-26,asia,fashion,shoes,2,138.96,0.17,277.92
16973,5757,home_office,2023-02-26,europe,accessories,watch,3,243.16,0.21,729.48
11944,6130,corporate,2023-02-26,asia,electronics,headphones,1,457.76,0.05,457.76
34399,4880,consumer,2023-02-26,europe,fashion,jacket,4,65.2,0.07,260.8
16954,3933,home_office,2023-02-26,europe,fashion,shoes,5,81.33,0.23,406.65
32732,8978,consumer,2023-02-26,usa,fashion,jacket,3,64.79,0.3,194.37
430,2251,home_office,2023-02-26,europe,accessories,bag,2,141.01,0.29,282.02
344,7065,corporate,2023-02-26,usa,accessories,watch,2,86.5,0.22,173.0
28558,1495,home_office,2023-02-27,usa,accessories,watch,1,17.85,0.03,17.85
9351,6910,home_office,2023-02-27,asia,electronics,headphones,5,932.29,0.21,4661.45
26849,9280,home_office,2023-02-27,middle east,accessories,belt,5,81.18,0.11,405.90000000000003
25544,9075,home_office,2023-02-27,middle east,accessories,belt,5,168.21,0.23,841.0500000000001
35146,7283,corporate,2023-02-27,usa,accessories,belt,1,153.83,0.13,153.83
26941,5640,corporate,2023-02-27,europe,fashion,shoes,1,168.35,0.12,168.35
18324,3562,corporate,2023-02-27,europe,accessories,bag,1,41.08,0.26,41.08
43535,6646,consumer,2023-02-27,europe,accessories,belt,2,191.41,0.17,382.82
7614,8593,corporate,2023-02-27,asia,accessories,bag,4,28.12,0.27,112.48
1175,5058,corporate,2023-02-27,middle east,fashion,jacket,1,57.76,0.3,57.76
11694,2347,consumer,2023-02-27,usa,electronics,phone,5,1261.9,0.12,6309.5
28086,2010,consumer,2023-02-27,middle east,electronics,headphones,1,1802.53,0.2,1802.53
32927,8690,consumer,2023-02-27,usa,electronics,headphones,5,1784.04,0.13,8920.2
32661,3264,home_office,2023-02-27,asia,electronics,headphones,1,868.14,0.04,868.14
48070,7086,corporate,2023-02-27,asia,electronics,phone,1,342.5,0.23,342.5
32219,7430,home_office,2023-02-27,usa,electronics,tablet,1,547.62,0.21,547.62
1245,1723,corporate,2023-02-27,asia,accessories,watch,3,124.19,0.18,372.57
25999,5378,corporate,2023-02-27,usa,accessories,belt,2,204.16,0.17,408.32
31647,3764,corporate,2023-02-27,asia,fashion,shoes,3,174.79,0.04,524.37
38323,2102,home_office,2023-02-27,middle east,fashion,shirt,1,138.43,0.14,138.43
19416,1674,corporate,2023-02-27,middle east,accessories,belt,4,276.48,0.02,1105.92
37187,3827,corporate,2023-02-27,middle east,electronics,phone,1,1963.78,0.17,1963.78
11758,4443,corporate,2023-02-27,europe,electronics,laptop,1,1678.63,0.03,1678.63
7416,6982,consumer,2023-02-27,usa,fashion,jacket,5,118.64,0.04,593.2
18947,5359,consumer,2023-02-27,usa,fashion,shirt,2,120.17,0.15,240.34
29877,6881,home_office,2023-02-27,middle east,accessories,belt,5,294.67,0.27,1473.3500000000001
33263,8908,home_office,2023-02-27,middle east,electronics,tablet,3,1095.65,0.21,3286.9500000000003
22431,4983,consumer,2023-02-27,usa,electronics,headphones,4,766.44,0.09,3065.76
15932,5852,home_office,2023-02-27,usa,fashion,jeans,1,125.38,0.03,125.38
33054,1168,home_office,2023-02-27,middle east,electronics,tablet,3,783.52,0.29,2350.56
18107,6286,consumer,2023-02-27,usa,electronics,phone,3,1972.14,0.01,5916.42
22525,8458,consumer,2023-02-27,middle east,fashion,jeans,2,59.06,0.16,118.12
19692,2974,home_office,2023-02-27,europe,accessories,belt,1,161.49,0.04,161.49
48523,3976,home_office,2023-02-27,asia,fashion,jeans,1,173.74,0.09,173.74
33925,5545,corporate,2023-02-27,middle east,fashion,jacket,4,102.44,0.26,409.76
14650,6145,consumer,2023-02-27,asia,fashion,shoes,3,193.48,0.2,580.4399999999999
3410,2762,home_office,2023-02-27,middle east,fashion,shoes,2,73.01,0.15,146.02
17057,4505,consumer,2023-02-27,asia,fashion,shoes,4,175.98,0.06,703.92
21567,4424,home_office,2023-02-27,usa,fashion,shoes,5,77.8,0.23,389.0
17036,2500,consumer,2023-02-27,asia,fashion,jacket,1,109.76,0.04,109.76
2309,2403,home_office,2023-02-27,usa,accessories,watch,5,222.82,0.01,1114.1
34573,5422,consumer,2023-02-27,middle east,electronics,tablet,2,1960.15,0.07,3920.3
30652,3418,home_office,2023-02-27,europe,electronics,phone,1,853.33,0.07,853.33
36109,8510,consumer,2023-02-27,usa,electronics,tablet,2,458.97,0.05,917.94
23078,5072,corporate,2023-02-27,asia,fashion,jeans,2,141.88,0.26,283.76
40372,8999,consumer,2023-02-27,asia,accessories,watch,2,286.84,0.22,573.68
49486,1861,consumer,2023-02-27,middle east,fashion,shirt,3,110.75,0.04,332.25
22773,1792,home_office,2023-02-27,middle east,electronics,laptop,2,1418.83,0.04,2837.66
30818,6575,consumer,2023-02-27,asia,fashion,jacket,4,181.61,0.03,726.44
44433,8028,home_office,2023-02-27,usa,accessories,belt,3,142.66,0.06,427.98
15494,1691,consumer,2023-02-27,europe,electronics,phone,1,532.25,0.22,532.25
3498,4484,corporate,2023-02-28,asia,electronics,phone,1,633.56,0.07,633.56
22073,9264,corporate,2023-02-28,usa,electronics,headphones,1,1876.72,0.04,1876.72
32098,6840,consumer,2023-02-28,usa,electronics,headphones,5,1720.6,0.18,8603.0
2136,3750,home_office,2023-02-28,asia,electronics,tablet,3,1242.85,0.01,3728.5499999999997
11959,9771,consumer,2023-02-28,europe,electronics,tablet,3,1743.55,0.2,5230.65
9628,6218,consumer,2023-02-28,usa,fashion,shoes,3,35.22,0.08,105.66
44500,5109,corporate,2023-02-28,usa,electronics,headphones,2,1102.22,0.21,2204.44
8704,3786,corporate,2023-02-28,usa,fashion,shirt,4,49.08,0.01,196.32
49917,4176,consumer,2023-02-28,europe,accessories,watch,1,194.46,0.29,194.46
26727,2620,corporate,2023-02-28,middle east,fashion,jacket,2,139.89,0.07,279.78
8044,2299,home_office,2023-02-28,europe,accessories,bag,3,137.92,0.09,413.76
48466,6857,corporate,2023-02-28,middle east,accessories,watch,3,32.05,0.28,96.14999999999999
28043,7782,home_office,2023-02-28,middle east,accessories,belt,1,61.9,0.06,61.9
30166,1278,consumer,2023-02-28,usa,accessories,belt,3,99.68,0.2,299.04
11059,2531,corporate,2023-02-28,usa,fashion,shirt,1,118.65,0.19,118.65
24039,4229,home_office,2023-02-28,asia,fashion,jeans,3,121.7,0.06,365.1
31430,3963,home_office,2023-02-28,europe,fashion,shirt,1,38.63,0.25,38.63
4445,6598,corporate,2023-02-28,europe,accessories,bag,3,112.71,0.22,338.13
2358,2650,home_office,2023-02-28,usa,electronics,laptop,2,1514.87,0.13,3029.74
17506,5543,consumer,2023-02-28,usa,accessories,bag,1,50.18,0.15,50.18
19492,4827,home_office,2023-02-28,asia,electronics,laptop,5,229.28,0.19,1146.4
48030,9399,consumer,2023-02-28,middle east,electronics,headphones,4,1927.19,0.13,7708.76
37500,2841,consumer,2023-02-28,middle east,fashion,shoes,5,64.13,0.24,320.65
20836,1123,corporate,2023-02-28,europe,fashion,jacket,2,153.83,0.29,307.66
7421,9357,corporate,2023-02-28,usa,fashion,jacket,3,111.93,0.2,335.79
3127,8380,corporate,2023-02-28,middle east,fashion,jeans,4,80.88,0.22,323.52
25121,2289,corporate,2023-02-28,usa,electronics,laptop,2,1411.27,0.25,2822.54
39316,5596,home_office,2023-02-28,asia,electronics,tablet,1,1477.36,0.05,1477.36
31792,6731,corporate,2023-02-28,middle east,electronics,headphones,3,1083.45,0.12,3250.3500000000004
48795,2803,corporate,2023-02-28,middle east,accessories,watch,1,293.55,0.3,293.55
48972,4364,corporate,2023-02-28,asia,accessories,bag,4,131.28,0.08,525.12
33464,8891,home_office,2023-02-28,europe,fashion,shirt,5,45.32,0.18,226.6
48005,9799,home_office,2023-02-28,middle east,fashion,jacket,5,25.16,0.14,125.8
1448,2491,corporate,2023-02-28,middle east,electronics,phone,3,453.28,0.27,1359.84
38722,7691,home_office,2023-02-28,middle east,accessories,watch,5,228.83,0.01,1144.15
12744,8190,consumer,2023-02-28,asia,fashion,shirt,3,82.14,0.14,246.42000000000002
19823,2173,home_office,2023-02-28,middle east,accessories,watch,4,272.85,0.02,1091.4
37175,9890,corporate,2023-02-28,usa,electronics,tablet,2,1607.28,0.11,3214.56
37200,2039,consumer,2023-02-28,europe,accessories,bag,5,106.95,0.27,534.75
32492,1928,corporate,2023-02-28,usa,fashion,shoes,5,91.46,0.14,457.29999999999995
2042,1224,home_office,2023-02-28,asia,fashion,jeans,2,76.28,0.29,152.56
23976,9410,consumer,2023-02-28,europe,electronics,headphones,5,527.74,0.24,2638.7
34857,3914,consumer,2023-02-28,europe,electronics,phone,5,304.6,0.17,1523.0
34710,7711,corporate,2023-02-28,asia,fashion,shoes,1,51.1,0.25,51.1
11581,1191,corporate,2023-03-01,middle east,accessories,bag,1,135.76,0.3,135.76
44445,3864,corporate,2023-03-01,asia,electronics,laptop,2,1922.11,0.16,3844.22
20798,5184,home_office,2023-03-01,usa,fashion,jeans,2,137.1,0.28,274.2
17961,3819,corporate,2023-03-01,europe,accessories,belt,3,170.01,0.09,510.03
20609,5017,home_office,2023-03-01,asia,accessories,belt,5,266.3,0.29,1331.5
22556,5396,consumer,2023-03-01,usa,accessories,bag,5,123.22,0.05,616.1
18342,8031,corporate,2023-03-01,europe,fashion,jeans,2,148.69,0.13,297.38
43920,6224,corporate,2023-03-01,europe,fashion,jeans,4,168.92,0.04,675.68
33351,9970,consumer,2023-03-01,usa,accessories,watch,4,266.13,0.02,1064.52
22179,2071,consumer,2023-03-01,asia,fashion,jeans,5,71.64,0.1,358.2
41668,7081,corporate,2023-03-01,europe,fashion,jacket,5,122.05,0.03,610.25
48953,9126,home_office,2023-03-01,europe,electronics,phone,5,1978.57,0.28,9892.85
23902,8413,corporate,2023-03-01,asia,fashion,jeans,3,166.53,0.04,499.59000000000003
1286,3877,home_office,2023-03-01,middle east,electronics,phone,2,359.13,0.13,718.26
35662,3955,corporate,2023-03-01,asia,accessories,belt,4,86.5,0.29,346.0
10525,3139,corporate,2023-03-01,europe,accessories,watch,2,82.75,0.02,165.5
10094,3316,home_office,2023-03-01,middle east,electronics,tablet,3,283.47,0.04,850.4100000000001
27058,6709,corporate,2023-03-01,usa,accessories,bag,1,130.14,0.03,130.14
19363,4844,corporate,2023-03-01,europe,accessories,belt,5,28.41,0.02,142.05
39095,3366,home_office,2023-03-01,asia,accessories,watch,2,145.41,0.04,290.82
37935,3691,corporate,2023-03-01,europe,fashion,jeans,2,47.97,0.09,95.94
12584,6461,consumer,2023-03-01,middle east,fashion,jeans,2,89.95,0.0,179.9
39668,1013,home_office,2023-03-01,usa,accessories,bag,1,124.25,0.18,124.25
10213,3907,home_office,2023-03-01,europe,electronics,phone,2,1786.11,0.24,3572.22
27343,9910,consumer,2023-03-01,usa,accessories,bag,2,186.2,0.12,372.4
4039,5229,consumer,2023-03-01,asia,accessories,watch,5,23.45,0.16,117.25
43635,9864,home_office,2023-03-01,europe,accessories,watch,2,81.81,0.03,163.62
36573,1766,home_office,2023-03-01,middle east,accessories,bag,1,143.06,0.23,143.06
18612,1575,home_office,2023-03-01,middle east,electronics,laptop,4,523.51,0.05,2094.04
29648,9029,home_office,2023-03-01,europe,fashion,shoes,1,39.59,0.02,39.59
3206,1978,corporate,2023-03-01,usa,fashion,jacket,4,165.53,0.26,662.12
27070,4386,consumer,2023-03-01,middle east,fashion,shirt,3,52.99,0.01,158.97
48491,4556,consumer,2023-03-01,asia,accessories,bag,5,296.74,0.02,1483.7
30461,9481,home_office,2023-03-01,middle east,fashion,jeans,2,33.5,0.07,67.0
29830,2303,corporate,2023-03-01,asia,electronics,tablet,5,678.64,0.07,3393.2
23723,3957,consumer,2023-03-01,europe,electronics,tablet,1,1837.5,0.1,1837.5
35706,7849,consumer,2023-03-01,asia,electronics,tablet,2,1172.97,0.06,2345.94
6473,5011,corporate,2023-03-01,usa,accessories,bag,3,232.02,0.14,696.0600000000001
42946,2076,consumer,2023-03-01,asia,accessories,bag,5,79.51,0.29,397.55
8691,4180,corporate,2023-03-01,europe,fashion,shirt,3,113.96,0.19,341.88
29117,6529,consumer,2023-03-01,middle east,fashion,jacket,1,145.51,0.25,145.51
18445,3028,consumer,2023-03-01,asia,accessories,belt,1,207.6,0.14,207.6
15042,9667,consumer,2023-03-01,europe,fashion,shirt,4,143.35,0.11,573.4
32321,8604,home_office,2023-03-01,usa,accessories,belt,4,289.59,0.01,1158.36
37525,6918,consumer,2023-03-02,middle east,accessories,belt,1,283.27,0.27,283.27
7481,6038,corporate,2023-03-02,asia,fashion,jeans,3,20.62,0.26,61.86
11346,2246,home_office,2023-03-02,usa,electronics,tablet,5,1084.91,0.07,5424.55
34207,6206,corporate,2023-03-02,asia,electronics,headphones,3,1358.39,0.24,4075.17
32355,7504,consumer,2023-03-02,middle east,fashion,shirt,5,129.09,0.2,645.45
30364,8767,consumer,2023-03-02,europe,fashion,jeans,5,114.14,0.12,570.7
40396,1951,corporate,2023-03-02,usa,accessories,bag,5,181.98,0.16,909.9
14993,2406,home_office,2023-03-02,europe,electronics,laptop,5,577.96,0.06,2889.8
1788,3354,home_office,2023-03-02,europe,fashion,jacket,3,79.04,0.12,237.12
42878,6807,home_office,2023-03-02,asia,accessories,bag,1,285.12,0.0,285.12
30221,8700,home_office,2023-03-02,middle east,fashion,jacket,2,176.2,0.16,352.4
10522,5739,corporate,2023-03-02,middle east,accessories,bag,1,131.36,0.17,131.36
12731,2184,home_office,2023-03-02,middle east,electronics,headphones,3,1807.85,0.11,5423.549999999999
28290,5540,home_office,2023-03-02,europe,accessories,belt,1,285.27,0.21,285.27
34827,1515,home_office,2023-03-02,europe,fashion,jacket,2,164.53,0.14,329.06
5474,4181,consumer,2023-03-02,usa,accessories,watch,1,30.6,0.25,30.6
49788,6457,consumer,2023-03-02,usa,accessories,bag,2,43.42,0.04,86.84
31111,4096,corporate,2023-03-02,usa,electronics,phone,3,1802.7,0.07,5408.1
25510,6376,corporate,2023-03-02,asia,accessories,bag,5,212.53,0.16,1062.65
45723,7000,corporate,2023-03-02,asia,fashion,shoes,1,61.39,0.17,61.39
47426,6817,home_office,2023-03-02,asia,fashion,jeans,2,199.95,0.26,399.9
33349,8127,consumer,2023-03-02,middle east,electronics,headphones,3,694.92,0.12,2084.7599999999998
36096,1892,home_office,2023-03-02,usa,electronics,phone,5,566.03,0.21,2830.1499999999996
18851,5614,home_office,2023-03-02,europe,fashion,jeans,1,70.24,0.24,70.24
13725,9020,consumer,2023-03-02,asia,electronics,laptop,4,247.25,0.03,989.0
3901,3497,consumer,2023-03-02,europe,fashion,jeans,4,196.27,0.14,785.08
35364,1909,home_office,2023-03-02,middle east,fashion,shoes,5,155.5,0.25,777.5
24640,4781,corporate,2023-03-02,usa,fashion,shoes,4,53.06,0.14,212.24
43653,6440,home_office,2023-03-02,europe,electronics,tablet,1,718.74,0.26,718.74
46690,9757,consumer,2023-03-02,europe,accessories,belt,2,129.22,0.21,258.44
42262,8728,corporate,2023-03-02,europe,electronics,headphones,2,977.37,0.29,1954.74
20481,1491,corporate,2023-03-02,middle east,fashion,shoes,4,180.74,0.3,722.96
43947,9297,home_office,2023-03-02,europe,fashion,shoes,1,93.52,0.08,93.52
22957,9020,home_office,2023-03-02,europe,electronics,laptop,3,683.67,0.16,2051.0099999999998
19106,2869,consumer,2023-03-02,usa,accessories,watch,2,159.39,0.21,318.78
4337,2569,home_office,2023-03-02,middle east,accessories,watch,3,268.34,0.25,805.02
3083,7370,home_office,2023-03-02,europe,fashion,jacket,3,132.09,0.18,396.27
8847,2395,corporate,2023-03-02,usa,electronics,phone,2,1284.61,0.25,2569.22
29903,9567,consumer,2023-03-02,middle east,electronics,tablet,1,1204.95,0.04,1204.95
13642,2335,home_office,2023-03-02,middle east,accessories,bag,4,212.7,0.18,850.8
22873,9010,home_office,2023-03-02,asia,electronics,headphones,4,901.39,0.06,3605.56
29556,7643,corporate,2023-03-02,europe,electronics,headphones,4,715.3,0.01,2861.2
13793,9080,corporate,2023-03-02,asia,accessories,watch,4,186.38,0.02,745.52
11714,9237,corporate,2023-03-02,europe,fashion,jeans,3,36.35,0.22,109.05000000000001
6116,2599,consumer,2023-03-02,middle east,fashion,shirt,5,28.15,0.14,140.75
8947,7213,corporate,2023-03-02,europe,electronics,tablet,2,440.04,0.22,880.08
5820,9940,home_office,2023-03-02,usa,accessories,watch,4,35.49,0.23,141.96
27855,1327,consumer,2023-03-02,usa,electronics,headphones,1,1141.16,0.12,1141.16
18864,3442,home_office,2023-03-02,usa,fashion,shoes,3,115.34,0.06,346.02
32871,5721,home_office,2023-03-02,europe,fashion,jeans,2,89.44,0.25,178.88
42233,1443,home_office,2023-03-02,usa,fashion,shirt,2,53.29,0.26,106.58
6051,4230,consumer,2023-03-02,asia,fashion,jacket,2,38.19,0.16,76.38
43614,8688,home_office,2023-03-02,asia,electronics,laptop,5,998.15,0.13,4990.75
17518,4123,consumer,2023-03-02,asia,fashion,shoes,2,67.76,0.11,135.52
24741,7426,consumer,2023-03-02,middle east,electronics,laptop,4,275.98,0.08,1103.92
39343,6205,home_office,2023-03-03,middle east,fashion,shirt,4,112.16,0.27,448.64
21087,4547,corporate,2023-03-03,asia,fashion,shoes,5,57.04,0.07,285.2
25353,9466,home_office,2023-03-03,usa,fashion,shoes,4,100.5,0.11,402.0
9330,3368,home_office,2023-03-03,asia,fashion,shoes,2,78.93,0.19,157.86
36519,5867,consumer,2023-03-03,asia,accessories,bag,4,233.62,0.18,934.48
43645,2526,corporate,2023-03-03,middle east,electronics,laptop,3,291.74,0.29,875.22
10889,6497,corporate,2023-03-03,asia,fashion,shoes,1,49.79,0.16,49.79
29717,8336,corporate,2023-03-03,usa,electronics,phone,2,1740.76,0.17,3481.52
16048,5099,consumer,2023-03-03,asia,electronics,tablet,5,842.92,0.12,4214.599999999999
