order_id,customer_id,customer_segment,order_date,region,category,product,quantity,price,discount,total_sales
140,7050,home_office,2023-03-11,usa,accessories,bag,3,70.54,0.0,211.62
15428,8110,home_office,2023-03-11,asia,electronics,laptop,2,263.51,0.28,379.45
43386,7326,corporate,2023-03-11,usa,fashion,jeans,1,115.24,0.23,88.73
3038,2305,home_office,2023-03-11,middle east,fashion,shirt,3,20.61,0.29,43.9
12811,5212,consumer,2023-03-11,europe,accessories,belt,5,42.33,0.18,173.55
30908,3410,corporate,2023-03-11,asia,fashion,jacket,5,111.47,0.22,434.73
3422,6980,home_office,2023-03-11,asia,electronics,headphones,1,251.24,0.23,193.45
48827,4504,home_office,2023-03-11,europe,electronics,laptop,3,674.44,0.02,1982.85
49118,9759,consumer,2023-03-11,asia,accessories,watch,1,188.8,0.3,132.16
20644,7560,home_office,2023-03-11,europe,electronics,laptop,2,425.91,0.21,672.94
16901,9224,corporate,2023-03-11,europe,accessories,belt,2,83.25,0.26,123.21
10631,5456,corporate,2023-03-11,europe,accessories,belt,1,31.92,0.19,25.86
5364,8929,home_office,2023-03-11,middle east,electronics,tablet,1,1442.6,0.13,1255.06
45522,6190,corporate,2023-03-11,europe,accessories,bag,4,26.77,0.09,97.44
9052,6957,consumer,2023-03-11,europe,fashion,jeans,2,163.01,0.13,283.64
16924,4538,corporate,2023-03-11,usa,fashion,shoes,3,187.0,0.21,443.19
31284,9250,corporate,2023-03-11,middle east,electronics,phone,3,1362.92,0.27,2984.79
3627,8567,home_office,2023-03-11,usa,accessories,watch,2,212.29,0.14,365.14
41423,8785,home_office,2023-03-11,usa,fashion,jeans,4,52.78,0.27,154.12
39091,6558,consumer,2023-03-11,asia,fashion,shoes,3,184.25,0.05,525.11
41110,6074,corporate,2023-03-11,europe,electronics,tablet,3,360.19,0.21,853.65
9742,1167,corporate,2023-03-11,middle east,electronics,tablet,2,1378.87,0.01,2730.16
34407,6405,consumer,2023-03-11,asia,fashion,jacket,5,126.64,0.08,582.54
37798,5230,consumer,2023-03-11,middle east,accessories,belt,3,299.46,0.07,835.49
32968,2026,home_office,2023-03-12,asia,fashion,jacket,5,31.55,0.19,127.78
6090,5056,consumer,2023-03-12,europe,electronics,headphones,3,550.86,0.29,1173.33
6396,7186,corporate,2023-03-12,asia,electronics,laptop,4,1417.55,0.11,5046.48
12016,4346,consumer,2023-03-12,europe,fashion,jeans,4,85.36,0.12,300.47
29930,2051,corporate,2023-03-12,middle east,electronics,phone,2,1659.58,0.21,2622.14
43749,4363,consumer,2023-03-12,asia,accessories,watch,2,176.91,0.07,329.05
30475,8415,consumer,2023-03-12,usa,electronics,laptop,1,1581.24,0.16,1328.24
48637,6149,home_office,2023-03-12,europe,accessories,watch,3,51.02,0.2,122.45
33905,6499,corporate,2023-03-12,middle east,electronics,laptop,1,1583.63,0.1,1425.27
16192,3039,corporate,2023-03-12,asia,electronics,headphones,1,1843.29,0.06,1732.69
33674,4447,consumer,2023-03-12,middle east,electronics,headphones,4,1214.8,0.24,3692.99
34168,4621,home_office,2023-03-12,europe,fashion,jeans,2,20.78,0.18,34.08
45982,5963,home_office,2023-03-12,asia,accessories,watch,5,145.84,0.17,605.24
4402,6433,home_office,2023-03-12,middle east,accessories,bag,5,108.99,0.02,534.05
35709,8736,corporate,2023-03-12,europe,electronics,tablet,3,1898.65,0.09,5183.31
33303,9794,consumer,2023-03-12,asia,electronics,tablet,4,283.57,0.08,1043.54
13884,9325,home_office,2023-03-12,europe,accessories,belt,1,111.79,0.07,103.96
29966,5527,home_office,2023-03-12,europe,accessories,bag,2,195.69,0.19,317.02
49394,8278,home_office,2023-03-12,middle east,electronics,laptop,4,1993.59,0.26,5901.03
23067,1634,consumer,2023-03-12,europe,fashion,shoes,5,71.09,0.23,273.7
38711,9115,corporate,2023-03-12,asia,electronics,laptop,1,520.39,0.26,385.09
40479,7871,corporate,2023-03-12,europe,electronics,headphones,5,1095.41,0.25,4107.79
13437,1325,home_office,2023-03-12,middle east,electronics,laptop,4,627.12,0.27,1831.19
23509,5135,consumer,2023-03-12,asia,electronics,laptop,4,1790.63,0.21,5658.39
13326,1629,corporate,2023-03-12,europe,fashion,shoes,1,36.27,0.22,28.29
5950,6483,corporate,2023-03-12,usa,electronics,headphones,3,1767.83,0.07,4932.25
27564,3696,home_office,2023-03-12,middle east,accessories,belt,2,289.65,0.21,457.65
23545,8349,home_office,2023-03-12,asia,electronics,phone,2,1416.05,0.14,2435.61
38283,1780,corporate,2023-03-12,usa,electronics,phone,1,817.2,0.24,621.07
8473,3285,home_office,2023-03-12,middle east,fashion,shoes,4,96.44,0.29,273.89
9079,8267,corporate,2023-03-12,asia,electronics,phone,2,1757.25,0.1,3163.05
11616,3408,home_office,2023-03-12,middle east,accessories,belt,4,27.99,0.14,96.29
38188,8957,corporate,2023-03-12,middle east,electronics,tablet,2,608.27,0.25,912.4
27950,3671,home_office,2023-03-12,asia,electronics,laptop,5,1001.72,0.17,4157.14
31861,5329,corporate,2023-03-12,middle east,fashion,shoes,5,104.98,0.15,446.16
39927,9451,corporate,2023-03-12,europe,fashion,shoes,4,69.43,0.25,208.29
47158,6691,consumer,2023-03-12,usa,accessories,watch,3,169.76,0.13,443.07
9227,5680,consumer,2023-03-12,europe,accessories,belt,1,106.57,0.3,74.6
2987,7836,corporate,2023-03-12,middle east,accessories,bag,4,90.9,0.14,312.7
37896,3269,corporate,2023-03-12,middle east,electronics,headphones,5,1218.01,0.08,5602.85
10986,6486,consumer,2023-03-12,asia,fashion,jeans,1,177.73,0.14,152.85
27656,7831,home_office,2023-03-12,asia,accessories,watch,3,150.99,0.13,394.08
7048,7120,home_office,2023-03-12,usa,accessories,belt,5,231.09,0.08,1063.01
42924,9928,home_office,2023-03-12,middle east,accessories,bag,3,84.35,0.13,220.15
38374,3190,corporate,2023-03-12,asia,fashion,jacket,3,57.77,0.27,126.52
32230,8141,consumer,2023-03-13,europe,accessories,watch,4,260.62,0.11,927.81
25295,6377,consumer,2023-03-13,europe,fashion,jacket,3,47.1,0.28,101.74
23693,8447,consumer,2023-03-13,asia,fashion,shirt,2,115.18,0.04,221.15
25251,3952,corporate,2023-03-13,middle east,fashion,jeans,5,127.14,0.15,540.35
1316,6838,corporate,2023-03-13,europe,accessories,bag,5,249.08,0.3,871.78
36704,7789,home_office,2023-03-13,europe,electronics,laptop,3,254.99,0.19,619.63
46510,7303,corporate,2023-03-13,usa,accessories,watch,4,255.53,0.2,817.7
26842,9906,corporate,2023-03-13,usa,electronics,tablet,2,1980.56,0.27,2891.62
41938,4039,home_office,2023-03-13,asia,fashion,jacket,4,195.46,0.01,774.02
46503,2117,consumer,2023-03-13,asia,electronics,headphones,4,494.86,0.18,1623.14
3423,6664,corporate,2023-03-13,middle east,fashion,jacket,5,58.0,0.15,246.5
29706,2285,consumer,2023-03-13,europe,fashion,shoes,2,155.85,0.28,224.42
5317,6552,home_office,2023-03-13,europe,electronics,laptop,2,1521.76,0.16,2556.56
8967,8117,home_office,2023-03-13,middle east,fashion,shirt,4,78.66,0.19,254.86
48947,1642,corporate,2023-03-13,middle east,accessories,belt,1,121.1,0.23,93.25
15122,7127,consumer,2023-03-13,usa,electronics,laptop,3,1431.38,0.21,3392.37
7287,1619,corporate,2023-03-13,asia,fashion,jeans,2,153.58,0.29,218.08
685,3874,home_office,2023-03-13,europe,electronics,headphones,4,1075.03,0.12,3784.11
3920,3393,home_office,2023-03-13,asia,electronics,laptop,5,800.15,0.17,3320.62
32054,7917,corporate,2023-03-13,usa,accessories,belt,5,55.78,0.12,245.43
31034,1841,home_office,2023-03-13,europe,accessories,belt,1,183.62,0.14,157.91
14431,5848,consumer,2023-03-13,asia,fashion,jacket,4,70.59,0.1,254.12
28592,2639,home_office,2023-03-13,usa,electronics,headphones,1,1281.7,0.23,986.91
13529,9262,corporate,2023-03-13,asia,accessories,belt,4,71.48,0.15,243.03
45943,3401,home_office,2023-03-13,middle east,fashion,jacket,3,70.33,0.14,181.45
39696,9198,corporate,2023-03-13,usa,electronics,headphones,3,1542.47,0.08,4257.22
37104,6259,home_office,2023-03-13,europe,electronics,headphones,2,1541.2,0.24,2342.62
2940,2560,consumer,2023-03-13,europe,electronics,phone,5,332.23,0.09,1511.65
10997,3986,home_office,2023-03-13,middle east,electronics,headphones,3,350.55,0.14,904.42
20935,7736,consumer,2023-03-13,europe,accessories,watch,1,124.89,0.06,117.4
48300,9594,home_office,2023-03-13,europe,electronics,headphones,2,886.26,0.09,1612.99
18680,1557,consumer,2023-03-13,usa,accessories,belt,1,181.83,0.24,138.19
46638,7826,home_office,2023-03-13,europe,electronics,tablet,3,1864.21,0.06,5257.07
24577,9866,home_office,2023-03-13,europe,fashion,shoes,5,33.11,0.07,153.96
45809,5033,corporate,2023-03-13,asia,fashion,shoes,4,187.53,0.19,607.6
43420,5960,consumer,2023-03-13,middle east,fashion,shoes,3,196.73,0.12,519.37
16595,3181,consumer,2023-03-13,europe,fashion,shirt,1,185.68,0.26,137.4
1299,2858,home_office,2023-03-13,usa,accessories,watch,1,137.77,0.29,97.82
9184,9129,corporate,2023-03-13,europe,fashion,shirt,5,112.92,0.05,536.37
12836,7825,home_office,2023-03-13,asia,accessories,watch,5,274.63,0.1,1235.84
28096,7526,home_office,2023-03-13,middle east,electronics,tablet,2,834.84,0.09,1519.41
31736,5508,consumer,2023-03-13,usa,fashion,shirt,2,62.51,0.16,105.02
30359,9869,home_office,2023-03-13,asia,accessories,watch,1,118.36,0.21,93.5
42900,9972,home_office,2023-03-13,usa,fashion,shoes,2,115.31,0.21,182.19
4526,8357,corporate,2023-03-13,asia,electronics,headphones,5,1283.03,0.24,4875.51
16838,6626,corporate,2023-03-14,middle east,accessories,belt,1,13.7,0.27,10.0
20766,1851,consumer,2023-03-14,usa,fashion,shoes,3,52.61,0.21,124.69
48534,6030,corporate,2023-03-14,usa,electronics,laptop,4,1532.33,0.05,5822.85
49443,9107,corporate,2023-03-14,asia,accessories,bag,2,227.68,0.26,336.97
44446,8170,corporate,2023-03-14,middle east,electronics,headphones,5,1908.69,0.17,7921.06
25455,9202,consumer,2023-03-14,middle east,fashion,shirt,3,79.72,0.24,181.76
35938,9562,consumer,2023-03-14,asia,fashion,jeans,3,189.7,0.0,569.1
21077,3645,consumer,2023-03-14,middle east,fashion,shoes,3,168.9,0.28,364.82
25669,2143,consumer,2023-03-14,europe,fashion,shoes,3,134.9,0.07,376.37
16179,8266,home_office,2023-03-14,middle east,fashion,shoes,3,70.96,0.13,185.21
37549,5290,corporate,2023-03-14,europe,accessories,belt,2,174.54,0.25,261.81
20359,8750,corporate,2023-03-14,usa,accessories,belt,4,65.02,0.2,208.06
16947,8027,consumer,2023-03-14,asia,accessories,watch,3,32.27,0.3,67.77
28326,1532,consumer,2023-03-14,middle east,fashion,shoes,3,67.97,0.12,179.44
21373,2063,corporate,2023-03-14,europe,fashion,shoes,1,143.06,0.01,141.63
21376,8413,corporate,2023-03-14,usa,fashion,jacket,1,146.42,0.2,117.14
47604,7201,home_office,2023-03-14,europe,fashion,jacket,4,95.94,0.21,303.17
28093,2637,home_office,2023-03-14,europe,fashion,shirt,4,170.66,0.1,614.38
36065,6680,corporate,2023-03-14,europe,electronics,tablet,5,1761.54,0.2,7046.16
5286,3164,home_office,2023-03-14,asia,electronics,phone,3,516.3,0.29,1099.72
49401,9409,consumer,2023-03-14,asia,electronics,laptop,3,983.33,0.28,2123.99
45896,1926,consumer,2023-03-14,asia,accessories,watch,4,151.73,0.05,576.57
36155,1052,home_office,2023-03-14,usa,electronics,headphones,1,1575.73,0.22,1229.07
31987,4747,home_office,2023-03-14,middle east,fashion,shoes,1,57.51,0.07,53.48
49764,4099,consumer,2023-03-14,asia,fashion,jacket,2,181.95,0.1,327.51
16751,6436,home_office,2023-03-14,usa,accessories,bag,5,171.98,0.26,636.33
6244,2661,corporate,2023-03-14,usa,fashion,jacket,2,149.22,0.18,244.72
46954,6456,home_office,2023-03-14,usa,accessories,watch,4,217.14,0.12,764.33
27646,2664,home_office,2023-03-14,middle east,electronics,headphones,1,282.56,0.22,220.4
27649,2361,home_office,2023-03-14,middle east,electronics,laptop,3,1982.24,0.03,5768.32
42683,7838,home_office,2023-03-14,usa,accessories,bag,3,173.41,0.03,504.62
32189,2973,consumer,2023-03-14,middle east,electronics,headphones,2,774.12,0.07,1439.86
8167,1046,consumer,2023-03-14,usa,electronics,tablet,5,880.7,0.21,3478.77
154,1051,home_office,2023-03-14,asia,electronics,laptop,2,1508.81,0.17,2504.62
40602,1866,consumer,2023-03-14,middle east,accessories,belt,3,269.84,0.01,801.42
23441,2396,corporate,2023-03-14,europe,accessories,belt,3,155.75,0.07,434.54
13159,3983,corporate,2023-03-14,asia,electronics,headphones,5,1769.62,0.21,6990.0
12730,8900,consumer,2023-03-14,asia,accessories,bag,3,76.32,0.28,164.85
43819,6073,home_office,2023-03-14,asia,accessories,belt,3,31.47,0.13,82.14
23960,6762,consumer,2023-03-14,middle east,fashion,shirt,3,40.51,0.29,86.29
24341,9200,corporate,2023-03-14,asia,fashion,jeans,5,170.34,0.03,826.15
12518,1029,home_office,2023-03-15,asia,electronics,laptop,3,931.13,0.24,2122.98
38601,8218,home_office,2023-03-15,asia,electronics,phone,4,1735.22,0.14,5969.16
49106,8554,corporate,2023-03-15,asia,fashion,shoes,5,89.3,0.08,410.78
33048,2613,corporate,2023-03-15,europe,accessories,bag,1,192.41,0.08,177.02
1492,4089,corporate,2023-03-15,middle east,accessories,bag,4,196.91,0.2,630.11
35905,9579,corporate,2023-03-15,middle east,electronics,headphones,3,935.26,0.19,2272.68
11513,3003,corporate,2023-03-15,usa,electronics,laptop,5,290.48,0.06,1365.26
46921,4644,consumer,2023-03-15,europe,fashion,shirt,4,70.3,0.18,230.58
4823,9058,consumer,2023-03-15,asia,accessories,belt,1,174.32,0.01,172.58
37435,8466,home_office,2023-03-15,europe,accessories,bag,2,292.44,0.26,432.81
48891,2487,home_office,2023-03-15,asia,electronics,headphones,2,1416.36,0.0,2832.72
2820,8740,corporate,2023-03-15,asia,fashion,shirt,3,67.59,0.29,143.97
15578,5562,consumer,2023-03-15,middle east,fashion,shirt,1,175.02,0.09,159.27
32551,7942,home_office,2023-03-15,usa,fashion,shirt,2,86.33,0.24,131.22
23717,5940,corporate,2023-03-15,middle east,accessories,watch,5,125.18,0.0,625.9
16659,6972,corporate,2023-03-15,europe,accessories,watch,2,162.32,0.08,298.67
26939,2049,home_office,2023-03-15,usa,electronics,tablet,5,1765.03,0.24,6707.11
31477,5524,corporate,2023-03-15,usa,electronics,laptop,3,1604.58,0.09,4380.5
9467,3959,consumer,2023-03-15,europe,electronics,phone,4,1423.64,0.23,4384.81
32175,5423,corporate,2023-03-15,usa,accessories,watch,3,250.54,0.16,631.36
4522,4350,consumer,2023-03-15,asia,fashion,shirt,4,127.22,0.23,391.84
20028,5201,corporate,2023-03-15,asia,electronics,laptop,3,468.94,0.22,1097.32
35287,6019,home_office,2023-03-15,asia,electronics,phone,5,1601.25,0.06,7525.88
20115,3391,home_office,2023-03-15,europe,fashion,jacket,2,48.46,0.13,84.32
12721,4059,home_office,2023-03-15,middle east,electronics,tablet,1,518.51,0.23,399.25
36367,8057,home_office,2023-03-15,usa,fashion,jeans,4,170.4,0.08,627.07
1076,4023,home_office,2023-03-15,middle east,accessories,bag,3,77.29,0.06,217.96
1374,7089,consumer,2023-03-15,middle east,electronics,laptop,2,1339.39,0.06,2518.05
48906,5743,consumer,2023-03-15,middle east,electronics,phone,5,814.37,0.24,3094.61
3167,7624,corporate,2023-03-15,asia,electronics,tablet,2,1369.56,0.1,2465.21
9016,3052,consumer,2023-03-15,usa,fashion,shirt,2,149.23,0.03,289.51
34687,6921,consumer,2023-03-15,middle east,electronics,laptop,3,1565.48,0.07,4367.69
22295,2572,corporate,2023-03-15,europe,electronics,laptop,2,423.06,0.21,668.43
46972,8116,corporate,2023-03-15,europe,electronics,phone,5,354.0,0.08,1628.4
30809,3196,consumer,2023-03-15,europe,electronics,tablet,5,1486.74,0.21,5872.62
3320,5360,consumer,2023-03-15,usa,fashion,jeans,5,149.87,0.14,644.44
37723,8108,corporate,2023-03-15,middle east,electronics,tablet,5,287.75,0.07,1338.04
7572,6031,consumer,2023-03-16,usa,accessories,belt,5,180.46,0.17,748.91
44374,3948,consumer,2023-03-16,usa,electronics,laptop,4,1417.11,0.28,4081.28
33878,9926,consumer,2023-03-16,middle east,fashion,jeans,1,31.4,0.09,28.57
13995,7732,home_office,2023-03-16,europe,accessories,bag,3,92.18,0.04,265.48
21175,5486,corporate,2023-03-16,usa,fashion,shoes,5,63.66,0.3,222.81
24085,5639,corporate,2023-03-16,middle east,accessories,belt,1,102.76,0.1,92.48
45117,6901,corporate,2023-03-16,middle east,accessories,bag,4,57.53,0.02,225.52
41850,1031,corporate,2023-03-16,usa,fashion,jacket,1,25.78,0.26,19.08
26537,9492,consumer,2023-03-16,europe,electronics,tablet,4,227.71,0.14,783.32
37092,7121,corporate,2023-03-16,europe,electronics,tablet,2,1751.46,0.07,3257.72
45051,5545,corporate,2023-03-16,middle east,fashion,jacket,3,28.57,0.23,66.0
20870,6257,consumer,2023-03-16,europe,electronics,headphones,2,422.03,0.23,649.93
7710,7321,home_office,2023-03-16,asia,electronics,headphones,3,1359.86,0.14,3508.44
9477,4973,corporate,2023-03-16,usa,accessories,watch,1,139.13,0.14,119.65
38434,2491,corporate,2023-03-16,europe,fashion,shoes,1,43.21,0.12,38.02
39008,1008,home_office,2023-03-16,usa,accessories,bag,1,17.44,0.15,14.82
40427,2642,home_office,2023-03-16,asia,accessories,belt,5,235.94,0.25,884.78
18381,7876,home_office,2023-03-16,europe,fashion,jeans,2,197.97,0.05,376.14
43695,9548,home_office,2023-03-16,usa,electronics,tablet,5,964.66,0.18,3955.11
39740,3735,corporate,2023-03-16,usa,accessories,bag,4,146.57,0.05,556.97
10898,5589,corporate,2023-03-16,europe,fashion,shoes,1,26.19,0.12,23.05
14625,8731,home_office,2023-03-16,usa,accessories,bag,1,283.75,0.24,215.65
13360,8269,home_office,2023-03-16,europe,accessories,bag,3,39.93,0.23,92.24
48588,1610,home_office,2023-03-16,middle east,electronics,laptop,4,624.38,0.21,1973.04
27812,2956,corporate,2023-03-16,europe,accessories,watch,3,276.66,0.16,697.18
15091,5624,corporate,2023-03-16,asia,accessories,bag,3,287.5,0.15,733.12
45243,6137,home_office,2023-03-16,europe,fashion,jacket,4,58.06,0.09,211.34
32660,4211,home_office,2023-03-16,asia,accessories,bag,1,77.29,0.14,66.47
27021,2303,home_office,2023-03-16,usa,accessories,watch,5,222.3,0.24,844.74
23203,2194,corporate,2023-03-16,usa,fashion,jacket,3,61.04,0.08,168.47
35390,5282,consumer,2023-03-16,europe,electronics,headphones,4,1259.72,0.23,3879.94
23187,9354,corporate,2023-03-16,usa,electronics,phone,2,559.41,0.27,816.74
28799,1768,consumer,2023-03-16,middle east,fashion,jeans,2,26.14,0.07,48.62
23705,7127,consumer,2023-03-16,usa,fashion,jeans,1,151.18,0.22,117.92
31382,3314,home_office,2023-03-16,usa,fashion,jeans,4,148.4,0.18,486.75
12952,7954,consumer,2023-03-16,middle east,electronics,laptop,5,702.3,0.16,2949.66
971,1975,home_office,2023-03-16,usa,electronics,headphones,2,860.85,0.11,1532.31
15356,5568,consumer,2023-03-16,middle east,electronics,phone,3,1738.12,0.25,3910.77
37447,5419,consumer,2023-03-16,europe,accessories,bag,2,125.91,0.14,216.57
26427,7741,home_office,2023-03-16,middle east,accessories,bag,4,113.13,0.11,402.74
2662,4404,home_office,2023-03-16,europe,fashion,shirt,4,123.76,0.02,485.14
6862,5290,home_office,2023-03-16,europe,electronics,laptop,3,1932.13,0.01,5738.43
31610,3807,consumer,2023-03-16,usa,electronics,headphones,4,1631.45,0.16,5481.67
36773,1461,consumer,2023-03-16,europe,accessories,belt,1,250.32,0.05,237.8
48,2142,corporate,2023-03-16,usa,electronics,phone,2,1335.52,0.24,2029.99
41970,5235,home_office,2023-03-16,usa,electronics,phone,1,869.05,0.11,773.45
2176,5716,home_office,2023-03-16,europe,fashion,jacket,5,50.25,0.06,236.17
4052,7176,corporate,2023-03-17,europe,electronics,headphones,2,971.88,0.15,1652.2
18933,1373,corporate,2023-03-17,asia,electronics,phone,4,1795.5,0.11,6391.98
1897,7495,consumer,2023-03-17,middle east,electronics,phone,1,1837.0,0.22,1432.86
34904,7950,home_office,2023-03-17,asia,accessories,belt,4,255.65,0.09,930.57
38129,1974,home_office,2023-03-17,middle east,electronics,tablet,2,382.53,0.09,696.2
9064,7867,corporate,2023-03-17,usa,fashion,jacket,3,69.86,0.02,205.39
30856,3862,corporate,2023-03-17,middle east,accessories,belt,4,16.98,0.17,56.37
1996,3064,corporate,2023-03-17,europe,electronics,headphones,2,1135.99,0.07,2112.94
40500,3189,corporate,2023-03-17,asia,electronics,phone,4,1987.9,0.12,6997.41
9128,5137,home_office,2023-03-17,usa,fashion,shirt,1,47.14,0.3,33.0
9300,6447,corporate,2023-03-17,asia,fashion,jacket,5,117.1,0.17,485.96
4144,7012,home_office,2023-03-17,usa,electronics,phone,4,1145.06,0.22,3572.59
42526,3501,consumer,2023-03-17,usa,fashion,shoes,2,161.55,0.26,239.09
2274,8687,consumer,2023-03-17,europe,fashion,shirt,5,21.67,0.3,75.84
44001,7599,home_office,2023-03-17,europe,electronics,phone,2,368.09,0.27,537.41
49122,8630,home_office,2023-03-17,asia,electronics,laptop,1,1728.95,0.21,1365.87
6707,5433,consumer,2023-03-17,europe,accessories,bag,4,99.79,0.18,327.31
48528,9748,consumer,2023-03-17,asia,fashion,jacket,2,121.42,0.3,169.99
12435,2690,home_office,2023-03-17,asia,accessories,belt,5,67.37,0.05,320.01
22921,9985,consumer,2023-03-17,middle east,electronics,phone,5,717.15,0.25,2689.31
32722,3504,home_office,2023-03-17,europe,accessories,watch,5,126.08,0.16,529.54
25202,1378,home_office,2023-03-17,asia,electronics,headphones,1,1133.84,0.13,986.44
23130,4579,consumer,2023-03-17,asia,fashion,jacket,3,149.87,0.0,449.61
36757,5627,corporate,2023-03-17,usa,electronics,laptop,4,1902.73,0.03,7382.59
43858,3097,corporate,2023-03-17,europe,electronics,headphones,2,1353.3,0.01,2679.53
2597,1702,home_office,2023-03-17,asia,fashion,shoes,4,116.58,0.15,396.37
46397,4829,consumer,2023-03-17,middle east,electronics,phone,4,792.74,0.08,2917.28
48396,8885,consumer,2023-03-17,europe,fashion,jeans,4,61.2,0.07,227.66
25031,2007,home_office,2023-03-17,asia,fashion,shoes,5,59.66,0.25,223.72
48475,8631,corporate,2023-03-17,usa,accessories,bag,4,74.26,0.2,237.63
38653,8046,corporate,2023-03-17,asia,fashion,jacket,3,110.65,0.15,282.16
1378,6898,corporate,2023-03-17,europe,electronics,tablet,5,886.51,0.19,3590.37
14605,8176,home_office,2023-03-17,europe,electronics,phone,2,892.05,0.09,1623.53
24278,7147,consumer,2023-03-17,asia,electronics,phone,2,851.42,0.11,1515.53
15958,3680,home_office,2023-03-17,usa,electronics,tablet,1,836.68,0.14,719.54
44502,6222,consumer,2023-03-17,usa,fashion,shirt,3,95.19,0.24,217.03
24326,7422,consumer,2023-03-17,usa,accessories,watch,5,186.35,0.04,894.48
34281,8822,corporate,2023-03-17,asia,fashion,shoes,5,68.17,0.12,299.95
35886,2221,home_office,2023-03-17,middle east,fashion,jacket,2,109.53,0.06,205.92
9712,9791,corporate,2023-03-17,europe,fashion,shirt,4,78.29,0.0,313.16
46817,9192,consumer,2023-03-17,middle east,electronics,laptop,3,896.77,0.16,2259.86
28095,7471,home_office,2023-03-17,usa,accessories,belt,2,12.07,0.28,17.38
29087,6476,consumer,2023-03-17,europe,electronics,laptop,2,646.55,0.27,943.96
2811,7264,home_office,2023-03-17,asia,electronics,laptop,1,1034.09,0.1,930.68
21815,5099,home_office,2023-03-17,asia,fashion,jeans,1,21.08,0.14,18.13
15166,3456,home_office,2023-03-17,usa,fashion,jeans,4,68.05,0.25,204.15
25848,2346,consumer,2023-03-17,asia,accessories,belt,2,269.2,0.04,516.86
10246,2287,home_office,2023-03-17,middle east,accessories,bag,2,249.59,0.1,449.26
25800,2118,corporate,2023-03-17,europe,fashion,jacket,2,138.79,0.16,233.17
24146,9072,home_office,2023-03-18,asia,fashion,shoes,5,188.38,0.12,828.87
37001,4926,consumer,2023-03-18,europe,fashion,shirt,4,115.02,0.04,441.68
36721,9560,consumer,2023-03-18,asia,accessories,bag,3,124.36,0.25,279.81
24483,9595,home_office,2023-03-18,europe,electronics,laptop,4,1649.09,0.04,6332.51
11980,7963,consumer,2023-03-18,europe,accessories,belt,3,177.14,0.23,409.19
18867,3876,corporate,2023-03-18,europe,fashion,shoes,1,156.37,0.13,136.04
45024,6413,consumer,2023-03-18,europe,accessories,watch,3,35.66,0.16,89.86
32929,1433,consumer,2023-03-18,europe,accessories,belt,5,147.61,0.09,671.63
11855,7096,consumer,2023-03-18,europe,accessories,watch,4,33.54,0.22,104.64
3651,2276,consumer,2023-03-18,usa,electronics,laptop,1,954.63,0.16,801.89
19422,2836,home_office,2023-03-18,usa,fashion,jacket,2,163.78,0.25,245.67
18530,3907,home_office,2023-03-18,usa,accessories,watch,3,125.88,0.28,271.9
25187,4726,home_office,2023-03-18,europe,fashion,shirt,2,24.4,0.15,41.48
5893,3005,home_office,2023-03-18,usa,accessories,belt,5,246.14,0.23,947.64
47547,4967,home_office,2023-03-18,europe,fashion,shoes,5,154.86,0.11,689.13
7749,7695,home_office,2023-03-18,europe,fashion,jeans,2,167.61,0.21,264.82
7754,5180,home_office,2023-03-18,middle east,fashion,shoes,1,165.62,0.05,157.34
47414,3754,home_office,2023-03-18,middle east,accessories,bag,1,215.36,0.04,206.75
9891,3310,consumer,2023-03-18,asia,accessories,watch,3,159.87,0.13,417.26
9909,4310,home_office,2023-03-18,europe,fashion,jacket,2,84.08,0.01,166.48
15478,2083,consumer,2023-03-18,asia,electronics,phone,3,997.75,0.3,2095.28
44179,8524,home_office,2023-03-18,middle east,accessories,belt,1,225.97,0.08,207.89
5466,8326,consumer,2023-03-18,europe,accessories,bag,3,149.85,0.18,368.63
23569,5849,consumer,2023-03-18,usa,fashion,jacket,4,29.06,0.11,103.45
10689,6216,corporate,2023-03-18,europe,electronics,tablet,4,937.52,0.01,3712.58
17464,9282,home_office,2023-03-18,asia,electronics,headphones,5,839.13,0.18,3440.43
22761,7304,corporate,2023-03-18,asia,accessories,belt,4,15.74,0.25,47.22
36376,2881,corporate,2023-03-18,europe,electronics,phone,4,222.0,0.15,754.8
17631,6161,home_office,2023-03-18,middle east,fashion,jeans,2,156.29,0.27,228.18
42402,4694,home_office,2023-03-18,middle east,electronics,tablet,4,1726.34,0.27,5040.91
16690,7856,home_office,2023-03-18,asia,electronics,phone,5,1304.55,0.1,5870.48
48508,4794,home_office,2023-03-18,usa,accessories,belt,3,64.34,0.16,162.14
35404,2622,home_office,2023-03-18,asia,fashion,jacket,2,135.77,0.07,252.53
11203,4000,consumer,2023-03-18,usa,accessories,bag,3,124.85,0.17,310.88
22365,2483,corporate,2023-03-18,europe,accessories,bag,2,85.3,0.09,155.25
29006,3761,corporate,2023-03-18,europe,accessories,watch,5,40.08,0.22,156.31
19708,8668,home_office,2023-03-18,middle east,fashion,jeans,5,194.35,0.08,894.01
2856,1664,corporate,2023-03-18,middle east,electronics,laptop,4,1831.13,0.15,6225.84
969,2855,consumer,2023-03-18,europe,electronics,headphones,3,216.21,0.22,505.93
11031,1333,consumer,2023-03-19,asia,electronics,laptop,3,1871.76,0.03,5446.82
33329,9726,home_office,2023-03-19,asia,electronics,headphones,4,1304.07,0.19,4225.19
